store,date,product_name,regular_price,discounted_price
eurospin,2021-08-21,kavni aparat,,99.0
eurospin,2021-08-21,Termozeta več vrst,,99.0
mercator,2021-08-25,toaletni papir Paloma,,49.0
mercator,2021-08-25,Alpsko mleko,,89.0
mercator,2021-08-25,sardine Eva Gold,,11.0
mercator,2021-08-25,piščančja bedra zrezki PP Natur,,99.0
mercator,2021-08-25,sok Happy Day,,35.0
mercator,2021-08-25,riž Zlato polje,,79.0
mercator,2021-08-25,mini rolade Gorenjka,,7.0
mercator,2021-08-25,nove hruške,,59.0
mercator,2021-08-25,toaletni papir Paloma,,49.0
mercator,2021-08-25,Alpsko mleko,,89.0
mercator,2021-08-25,sardine Eva Gold,,11.0
mercator,2021-08-25,piščančja bedra zrezki PP Natur,,99.0
mercator,2021-08-25,sok Happy Day,,35.0
mercator,2021-08-25,riž Zlato polje,,79.0
mercator,2021-08-25,mini rolade Gorenjka,,7.0
mercator,2021-08-25,nove hruške,,59.0
mercator,2021-08-26,Mercator akcija,,20.0
mercator,2021-08-26,Mercator akcija,,20.0
mercator,2021-08-31,Mercator akcija,,20.0
mercator,2021-08-31,Mercator akcija,,20.0
mercator,2021-09-01,Čokolešnik,,98.0
mercator,2021-09-01,kava Franck mleta,,62.0
mercator,2021-09-01,pijača Fructal,,99.0
mercator,2021-09-01,grški tip jogurta,,9.0
mercator,2021-09-01,čokolada Gorenjka Lino Lada,,78.0
mercator,2021-09-01,banane,,89.0
mercator,2021-09-01,krompir,,99.0
mercator,2021-09-01,Čokolešnik,,98.0
mercator,2021-09-01,kava Franck mleta,,62.0
mercator,2021-09-01,pijača Fructal,,99.0
mercator,2021-09-01,grški tip jogurta,,9.0
mercator,2021-09-01,čokolada Gorenjka Lino Lada,,78.0
mercator,2021-09-01,banane,,89.0
mercator,2021-09-01,krompir,,99.0
tus,2021-09-01,garnitura skodelic za kavo/čaj,,99.0
tus,2021-09-01,garnitura skodelic za kavo/čaj,,99.0
mercator,2021-09-02,Mercator akcija,,20.0
mercator,2021-09-02,Mercator akcija,,20.0
mercator,2021-09-08,Quark ali Skyr Active zone,,99.0
mercator,2021-09-08,sok Fructal,,25.0
mercator,2021-09-08,rogljički,,6.0
mercator,2021-09-08,detergent Somat,,99.0
mercator,2021-09-08,paprika babura,,59.0
mercator,2021-09-08,piščančja krače PP Natur,,49.0
mercator,2021-09-08,Quark ali Skyr Active zone,,99.0
mercator,2021-09-08,sok Fructal,,25.0
mercator,2021-09-08,rogljički,,6.0
mercator,2021-09-08,detergent Somat,,99.0
mercator,2021-09-08,paprika babura,,59.0
mercator,2021-09-08,piščančja krače PP Natur,,49.0
mercator,2021-09-09,Mercator akcija,,20.0
mercator,2021-09-09,Mercator akcija,,20.0
mercator,2021-09-15,jogurt,,69.0
mercator,2021-09-15,napolitanke Podravka,,99.0
mercator,2021-09-15,kava Barcaffe,,87.0
mercator,2021-09-15,namaz Natureta,,44.0
mercator,2021-09-15,testenine Zlato polje,,31.0
mercator,2021-09-15,napitek Cedevita,,79.0
mercator,2021-09-15,jabolka Bio Zone,,29.0
mercator,2021-09-15,jogurt,,69.0
mercator,2021-09-15,napolitanke Podravka,,99.0
mercator,2021-09-15,kava Barcaffe,,87.0
mercator,2021-09-15,namaz Natureta,,44.0
mercator,2021-09-15,testenine Zlato polje,,31.0
mercator,2021-09-15,napitek Cedevita,,79.0
mercator,2021-09-15,jabolka Bio Zone,,29.0
mercator,2021-09-16,Mercator akcija,,20.0
mercator,2021-09-16,Mercator akcija,,20.0
mercator,2021-09-22,kava Barcaffe,,79.0
mercator,2021-09-22,riž Zlato polje,,63.0
mercator,2021-09-22,nektar Fructal,,18.0
mercator,2021-09-22,maslo,,75.0
mercator,2021-09-22,velike tablice Milka,,99.0
mercator,2021-09-22,hruške viljamovke,,89.0
mercator,2021-09-22,pekoča paprika kozji rog,,19.0
mercator,2021-09-22,kava Barcaffe,,79.0
mercator,2021-09-22,riž Zlato polje,,63.0
mercator,2021-09-22,nektar Fructal,,18.0
mercator,2021-09-22,maslo,,75.0
mercator,2021-09-22,velike tablice Milka,,99.0
mercator,2021-09-22,hruške viljamovke,,89.0
mercator,2021-09-22,pekoča paprika kozji rog,,19.0
mercator,2021-09-23,Mercator akcija,,20.0
mercator,2021-09-23,Mercator akcija,,20.0
mercator,2021-09-29,kavaNescafe,,14.0
mercator,2021-09-29,kisla smetana,,79.0
mercator,2021-09-29,zlate kroglice,,44.0
mercator,2021-09-29,sok Happy day,,35.0
mercator,2021-09-29,keksi Oreo,,19.0
mercator,2021-09-29,paprika babura,,59.0
mercator,2021-09-29,mango,,89.0
mercator,2021-09-29,kavaNescafe,,14.0
mercator,2021-09-29,kisla smetana,,79.0
mercator,2021-09-29,zlate kroglice,,44.0
mercator,2021-09-29,sok Happy day,,35.0
mercator,2021-09-29,keksi Oreo,,19.0
mercator,2021-09-29,paprika babura,,59.0
mercator,2021-09-29,mango,,89.0
mercator,2021-09-30,Mercator akcija,,20.0
mercator,2021-09-30,Mercator akcija,,20.0
mercator,2021-10-06,mini rolade Gorenjka,,19.0
mercator,2021-10-06,hrana za mačke Kitty več se splača,,29.0
mercator,2021-10-06,hrana za mačke Kitty suha hrana,,55.0
mercator,2021-10-06,polenta Zlato polje,,98.0
mercator,2021-10-06,kumarice Podravka,,34.0
mercator,2021-10-06,kava Nescafe,,59.0
mercator,2021-10-06,hrana za pse Buddy ob nakupu,,33.0
mercator,2021-10-06,limone,,29.0
mercator,2021-10-06,mini rolade Gorenjka,,19.0
mercator,2021-10-06,hrana za mačke Kitty več se splača,,29.0
mercator,2021-10-06,hrana za mačke Kitty suha hrana,,55.0
mercator,2021-10-06,polenta Zlato polje,,98.0
mercator,2021-10-06,kumarice Podravka,,34.0
mercator,2021-10-06,kava Nescafe,,59.0
mercator,2021-10-06,hrana za pse Buddy ob nakupu,,33.0
mercator,2021-10-06,limone,,29.0
mercator,2021-10-07,Mercator akcija,,20.0
mercator,2021-10-07,Mercator akcija,,20.0
mercator,2021-10-13,čips Doritos,,99.0
mercator,2021-10-13,kava Loka,,14.0
mercator,2021-10-13,kaki Persimon,,79.0
mercator,2021-10-13,čips Doritos,,99.0
mercator,2021-10-13,kava Loka,,14.0
mercator,2021-10-13,kaki Persimon,,79.0
mercator,2021-10-14,Mercator akcija,,20.0
mercator,2021-10-14,Mercator akcija,,20.0
mercator,2021-10-20,napolitanke Kraš,,9.0
mercator,2021-10-20,pijača Fructal,,8.0
mercator,2021-10-20,kosmiči Santa Granola,,99.0
mercator,2021-10-20,ajdovi žganci Zlato polje,,34.0
mercator,2021-10-20,mango,,79.0
mercator,2021-10-20,paprika babura,,49.0
mercator,2021-10-20,napolitanke Kraš,,9.0
mercator,2021-10-20,pijača Fructal,,8.0
mercator,2021-10-20,kosmiči Santa Granola,,99.0
mercator,2021-10-20,ajdovi žganci Zlato polje,,34.0
mercator,2021-10-20,mango,,79.0
mercator,2021-10-20,paprika babura,,49.0
mercator,2021-10-21,Mercator akcija,,20.0
mercator,2021-10-21,Mercator akcija,,20.0
spar,2021-10-26,mandarine iz doline Neretve,,99.0
spar,2021-10-26,mlado goveje stegno,,99.0
spar,2021-10-26,mandarine iz doline Neretve,,99.0
spar,2021-10-26,mlado goveje stegno,,99.0
mercator,2021-10-27,kosmiči Oho! za,,59.0
mercator,2021-10-27,sok Happy Day,,39.0
mercator,2021-10-27,dodatek jedem Vegeta,,63.0
mercator,2021-10-27,marmelada Belsad,,19.0
mercator,2021-10-27,toaletni papir Violeta,,89.0
mercator,2021-10-27,detergent Ariel,,39.0
mercator,2021-10-27,granatna jabolka,,79.0
mercator,2021-10-27,paprika,,79.0
mercator,2021-10-27,kosmiči Oho! za,,59.0
mercator,2021-10-27,sok Happy Day,,39.0
mercator,2021-10-27,dodatek jedem Vegeta,,63.0
mercator,2021-10-27,marmelada Belsad,,19.0
mercator,2021-10-27,toaletni papir Violeta,,89.0
mercator,2021-10-27,detergent Ariel,,39.0
mercator,2021-10-27,granatna jabolka,,79.0
mercator,2021-10-27,paprika,,79.0
mercator,2021-10-29,Mercator akcija,,20.0
mercator,2021-10-29,Mercator akcija,,20.0
mercator,2021-11-03,avokado,,89.0
mercator,2021-11-03,avokado,,89.0
mercator,2021-11-04,Mercator akcija,,20.0
mercator,2021-11-04,Mercator akcija,,20.0
mercator,2021-11-10,marmelada Belsad,,67.0
mercator,2021-11-10,riž Zlato polje,,61.0
mercator,2021-11-10,mehčalec Lenor,,43.0
mercator,2021-11-10,nektar Fructal črni ribez,,25.0
mercator,2021-11-10,korenje,,89.0
mercator,2021-11-10,granatno jabolko,,69.0
mercator,2021-11-10,marmelada Belsad,,67.0
mercator,2021-11-10,riž Zlato polje,,61.0
mercator,2021-11-10,mehčalec Lenor,,43.0
mercator,2021-11-10,nektar Fructal črni ribez,,25.0
mercator,2021-11-10,korenje,,89.0
mercator,2021-11-10,granatno jabolko,,69.0
mercator,2021-11-11,Mercator akcija,,20.0
mercator,2021-11-11,Mercator akcija,,20.0
mercator,2021-11-17,jušne kocke Knorr,,55.0
mercator,2021-11-17,ketchup Felix,,74.0
mercator,2021-11-17,kava Nescafe,,99.0
mercator,2021-11-17,kaki persimon,,59.0
mercator,2021-11-17,slovenski radič,,39.0
mercator,2021-11-17,jušne kocke Knorr,,55.0
mercator,2021-11-17,ketchup Felix,,74.0
mercator,2021-11-17,kava Nescafe,,99.0
mercator,2021-11-17,kaki persimon,,59.0
mercator,2021-11-17,slovenski radič,,39.0
mercator,2021-11-18,Mercator akcija,,20.0
mercator,2021-11-18,Mercator akcija,,20.0
mercator,2021-11-24,zdrob Mlinotest,,74.0
mercator,2021-11-24,cappucino Nescafe,,19.0
mercator,2021-11-24,mini rolade Gorenjka,,5.0
mercator,2021-11-24,nektar Fructal,,59.0
mercator,2021-11-24,avokado ali mango,,89.0
mercator,2021-11-24,zdrob Mlinotest,,74.0
mercator,2021-11-24,cappucino Nescafe,,19.0
mercator,2021-11-24,mini rolade Gorenjka,,5.0
mercator,2021-11-24,nektar Fructal,,59.0
mercator,2021-11-24,avokado ali mango,,89.0
mercator,2021-11-25,Mercator akcija,,20.0
mercator,2021-11-25,Mercator akcija,,20.0
mercator,2021-11-30,Mercator akcija,,20.0
mercator,2021-11-30,Mercator akcija,,20.0
mercator,2021-12-01,kakav Nesquik,,99.0
mercator,2021-12-01,polžki Zlato polje ali navihančki Zlato polje,,31.0
mercator,2021-12-01,sok Fructal,,18.0
mercator,2021-12-01,napolitanke Jadro,,99.0
mercator,2021-12-01,korenje,,79.0
mercator,2021-12-01,klementine,,39.0
mercator,2021-12-01,kakav Nesquik,,99.0
mercator,2021-12-01,polžki Zlato polje ali navihančki Zlato polje,,31.0
mercator,2021-12-01,sok Fructal,,18.0
mercator,2021-12-01,napolitanke Jadro,,99.0
mercator,2021-12-01,korenje,,79.0
mercator,2021-12-01,klementine,,39.0
mercator,2021-12-02,Mercator akcija,,20.0
mercator,2021-12-02,Mercator akcija,,20.0
mercator,2021-12-08,kumarice Natureta,,67.0
mercator,2021-12-08,fidelini Zlato polje,,99.0
mercator,2021-12-08,čaj,,79.0
mercator,2021-12-08,napolitanke Frondi,,17.0
mercator,2021-12-08,slovenski radič Štrucar,,89.0
mercator,2021-12-08,ingver,,79.0
mercator,2021-12-08,kumarice Natureta,,67.0
mercator,2021-12-08,fidelini Zlato polje,,99.0
mercator,2021-12-08,čaj,,79.0
mercator,2021-12-08,napolitanke Frondi,,17.0
mercator,2021-12-08,slovenski radič Štrucar,,89.0
mercator,2021-12-08,ingver,,79.0
mercator,2021-12-09,Mercator akcija,,20.0
mercator,2021-12-09,Mercator akcija,,20.0
mercator,2021-12-15,pijača Ora,,79.0
mercator,2021-12-15,mini rolade Gorenjka,,9.0
mercator,2021-12-15,prigrizki za psa,,45.0
mercator,2021-12-15,prebranec Natureta,,39.0
mercator,2021-12-15,slovenski češnjev paradižnik,,59.0
mercator,2021-12-15,granatno jabolko,,69.0
mercator,2021-12-15,pijača Ora,,79.0
mercator,2021-12-15,mini rolade Gorenjka,,9.0
mercator,2021-12-15,prigrizki za psa,,45.0
mercator,2021-12-15,prebranec Natureta,,39.0
mercator,2021-12-15,slovenski češnjev paradižnik,,59.0
mercator,2021-12-15,granatno jabolko,,69.0
mercator,2021-12-16,Mercator akcija,,20.0
mercator,2021-12-16,Mercator akcija,,20.0
mercator,2021-12-22,brokoli pakiran,,49.0
mercator,2021-12-22,klementine pakirane,,39.0
mercator,2021-12-22,brokoli pakiran,,49.0
mercator,2021-12-22,klementine pakirane,,39.0
mercator,2021-12-23,Mercator akcija,,20.0
mercator,2021-12-23,Mercator akcija,,20.0
eurospin,2021-12-27,kivi,,69.0
eurospin,2021-12-27,Mortadela Bologna rezine,,29.0
eurospin,2021-12-27,polnjeni bonboni z mlekom in mentolom,,59.0
eurospin,2021-12-27,pivo Premium,,49.0
eurospin,2021-12-27,slojni,,69.0
eurospin,2021-12-27,prenosna stereo naprava s funkcijo bluetooth,,99.0
eurospin,2021-12-27,šivalni stroj,,99.0
eurospin,2021-12-27,kivi,,69.0
eurospin,2021-12-27,Mortadela Bologna rezine,,29.0
eurospin,2021-12-27,polnjeni bonboni z mlekom in mentolom,,59.0
eurospin,2021-12-27,pivo Premium,,49.0
eurospin,2021-12-27,slojni,,69.0
eurospin,2021-12-27,prenosna stereo naprava s funkcijo bluetooth,,99.0
eurospin,2021-12-27,šivalni stroj,,99.0
spar,2021-12-29,Spar in Interspar akcija V sredo,,99.0
spar,2021-12-29,Spar in Interspar akcija V sredo,,99.0
mercator,2021-12-30,Mercator akcija,,20.0
mercator,2021-12-30,Mercator akcija,,20.0
eurospin,2022-01-03,banane,,99.0
eurospin,2022-01-03,dimljena kuhana slanina,,95.0
eurospin,2022-01-03,čajni kolači z vanilijevo aromo/kakavovim prelivom,,29.0
eurospin,2022-01-03,sloje,,45.0
eurospin,2022-01-03,likalna postaja z neprekinjenim polnjenjem,,99.0
eurospin,2022-01-03,visoka omarica z,,99.0
eurospin,2022-01-03,banane,,99.0
eurospin,2022-01-03,dimljena kuhana slanina,,95.0
eurospin,2022-01-03,čajni kolači z vanilijevo aromo/kakavovim prelivom,,29.0
eurospin,2022-01-03,sloje,,45.0
eurospin,2022-01-03,likalna postaja z neprekinjenim polnjenjem,,99.0
eurospin,2022-01-03,visoka omarica z,,99.0
mercator,2022-01-05,piščančji file PP Natur,,29.0
mercator,2022-01-05,solata kristalka,,89.0
mercator,2022-01-05,limone,,89.0
mercator,2022-01-05,piščančji file PP Natur,,29.0
mercator,2022-01-05,solata kristalka,,89.0
mercator,2022-01-05,limone,,89.0
mercator,2022-01-06,Mercator akcija,,20.0
mercator,2022-01-06,Mercator akcija,,20.0
spar,2022-01-11,pomaranče v vedru,,99.0
spar,2022-01-11,pomaranče v vedru,,99.0
mercator,2022-01-12,fidelini Zlato polje,,99.0
mercator,2022-01-12,testenine Zlato polje ob nakupu,,67.0
mercator,2022-01-12,namizno belo grozdje pakirano,,39.0
mercator,2022-01-12,fidelini Zlato polje,,99.0
mercator,2022-01-12,testenine Zlato polje ob nakupu,,67.0
mercator,2022-01-12,namizno belo grozdje pakirano,,39.0
mercator,2022-01-13,Mercator akcija,,20.0
mercator,2022-01-13,Mercator akcija,,20.0
eurospin,2022-01-15,rumena čebula,,40.0
eurospin,2022-01-15,ledeni čaj breskev/limona,,19.0
eurospin,2022-01-15,odstranjevalec vodnega kamna v razpršilu,,89.0
eurospin,2022-01-15,dimljena/nedimljena panceta,,99.0
eurospin,2022-01-15,ročni sesalnik,,99.0
eurospin,2022-01-15,namizni kalorifer,,99.0
eurospin,2022-01-15,rumena čebula,,40.0
eurospin,2022-01-15,ledeni čaj breskev/limona,,19.0
eurospin,2022-01-15,odstranjevalec vodnega kamna v razpršilu,,89.0
eurospin,2022-01-15,dimljena/nedimljena panceta,,99.0
eurospin,2022-01-15,ročni sesalnik,,99.0
eurospin,2022-01-15,namizni kalorifer,,99.0
spar,2022-01-17,Spar in Interspar akcija V ponedeljek,,99.0
spar,2022-01-17,Spar in Interspar akcija V ponedeljek,,99.0
spar,2022-01-18,bio slovenska jabolka Gala ali Zlati delišes pakirano po,,99.0
spar,2022-01-18,bio slovenska jabolka Gala ali Zlati delišes pakirano po,,99.0
mercator,2022-01-19,kava Nescafe,,99.0
mercator,2022-01-19,pšenični zdrob Mlinotest,,53.0
mercator,2022-01-19,pijača Ora,,89.0
mercator,2022-01-19,keksi Bambi Plazma,,91.0
mercator,2022-01-19,cvetača,,39.0
mercator,2022-01-19,pomaranče rdeče,,49.0
mercator,2022-01-19,kava Nescafe,,99.0
mercator,2022-01-19,pšenični zdrob Mlinotest,,53.0
mercator,2022-01-19,pijača Ora,,89.0
mercator,2022-01-19,keksi Bambi Plazma,,91.0
mercator,2022-01-19,cvetača,,39.0
mercator,2022-01-19,pomaranče rdeče,,49.0
mercator,2022-01-20,Mercator akcija,,20.0
mercator,2022-01-20,Mercator akcija,,20.0
spar,2022-01-25,banane,,89.0
spar,2022-01-25,telečje hrenovke,,99.0
spar,2022-01-25,banane,,89.0
spar,2022-01-25,telečje hrenovke,,99.0
mercator,2022-01-26,kava Nescafe,,83.0
mercator,2022-01-26,sok Happy Day,,55.0
mercator,2022-01-26,toaletni papir Natur,,87.0
mercator,2022-01-26,kitajsko zelje,,89.0
mercator,2022-01-26,rdeče grenivke,,9.0
mercator,2022-01-26,kava Nescafe,,83.0
mercator,2022-01-26,sok Happy Day,,55.0
mercator,2022-01-26,toaletni papir Natur,,87.0
mercator,2022-01-26,kitajsko zelje,,89.0
mercator,2022-01-26,rdeče grenivke,,9.0
mercator,2022-01-27,Mercator akcija,,20.0
mercator,2022-01-27,Mercator akcija,,20.0
mercator,2022-01-31,Mercator akcija,,20.0
mercator,2022-01-31,Mercator akcija,,20.0
spar,2022-01-31,Spar in Interspar akcija V ponedeljek,,99.0
spar,2022-01-31,Spar in Interspar akcija V ponedeljek,,99.0
mercator,2022-02-02,kava Franck,,64.0
mercator,2022-02-02,napolitanke Podravka,,14.0
mercator,2022-02-02,cvetača,,29.0
mercator,2022-02-02,ananas,,39.0
mercator,2022-02-02,kava Franck,,64.0
mercator,2022-02-02,napolitanke Podravka,,14.0
mercator,2022-02-02,cvetača,,29.0
mercator,2022-02-02,ananas,,39.0
mercator,2022-02-03,Mercator akcija,,20.0
mercator,2022-02-03,Mercator akcija,,20.0
mercator,2022-02-09,oljčno olje Zvijezda,,99.0
mercator,2022-02-09,por,,29.0
mercator,2022-02-09,pomelo,,99.0
mercator,2022-02-09,oljčno olje Zvijezda,,99.0
mercator,2022-02-09,por,,29.0
mercator,2022-02-09,pomelo,,99.0
mercator,2022-02-10,Mercator akcija,,20.0
mercator,2022-02-10,Mercator akcija,,20.0
mercator,2022-02-16,kava Barcaffe mleta,,99.0
mercator,2022-02-16,mehčalec Silan,,89.0
mercator,2022-02-16,sirup Pingo,,88.0
mercator,2022-02-16,začimbna mešanica Fant,,43.0
mercator,2022-02-16,mini rolade Gorenjka,,44.0
mercator,2022-02-16,limone,,9.0
mercator,2022-02-16,jagode pakirano po,,99.0
mercator,2022-02-16,paprika kozji rog,,59.0
mercator,2022-02-16,kava Barcaffe mleta,,99.0
mercator,2022-02-16,mehčalec Silan,,89.0
mercator,2022-02-16,sirup Pingo,,88.0
mercator,2022-02-16,začimbna mešanica Fant,,43.0
mercator,2022-02-16,mini rolade Gorenjka,,44.0
mercator,2022-02-16,limone,,9.0
mercator,2022-02-16,jagode pakirano po,,99.0
mercator,2022-02-16,paprika kozji rog,,59.0
mercator,2022-02-17,Mercator akcija,,20.0
mercator,2022-02-17,Mercator akcija,,20.0
mercator,2022-02-23,kivi pakiran,,69.0
mercator,2022-02-23,korenje,,89.0
mercator,2022-02-23,kivi pakiran,,69.0
mercator,2022-02-23,korenje,,89.0
mercator,2022-02-24,Mercator akcija,,20.0
mercator,2022-02-24,Mercator akcija,,20.0
mercator,2022-02-28,Mercator akcija,,20.0
mercator,2022-02-28,Mercator akcija,,20.0
mercator,2022-03-02,kava Jacobs,,35.0
mercator,2022-03-02,skuša Izola Brand,,54.0
mercator,2022-03-02,polžki Barilla Piccollini,,15.0
mercator,2022-03-02,pecivo Barni,,39.0
mercator,2022-03-02,hruške Santa Maria,,79.0
mercator,2022-03-02,bučke,,59.0
mercator,2022-03-02,kava Jacobs,,35.0
mercator,2022-03-02,skuša Izola Brand,,54.0
mercator,2022-03-02,polžki Barilla Piccollini,,15.0
mercator,2022-03-02,pecivo Barni,,39.0
mercator,2022-03-02,hruške Santa Maria,,79.0
mercator,2022-03-02,bučke,,59.0
mercator,2022-03-03,Mercator akcija,,20.0
mercator,2022-03-03,Mercator akcija,,20.0
spar,2022-03-08,jagode,,69.0
spar,2022-03-08,praline Swiss Luxury Selection Lindt,,99.0
spar,2022-03-08,jagode,,69.0
spar,2022-03-08,praline Swiss Luxury Selection Lindt,,99.0
mercator,2022-03-09,pijača Fructal Dvojni C,,69.0
mercator,2022-03-09,olje Zvijezda,,7.0
mercator,2022-03-09,papirnate brisače,,79.0
mercator,2022-03-09,ketchup Zvijezda,,99.0
mercator,2022-03-09,toaletni papir Paloma Love Art,,49.0
mercator,2022-03-09,slivov pekmez Podravka,,29.0
mercator,2022-03-09,jagode pakirane po,,49.0
mercator,2022-03-09,cvetača,,49.0
mercator,2022-03-09,pijača Fructal Dvojni C,,69.0
mercator,2022-03-09,olje Zvijezda,,7.0
mercator,2022-03-09,papirnate brisače,,79.0
mercator,2022-03-09,ketchup Zvijezda,,99.0
mercator,2022-03-09,toaletni papir Paloma Love Art,,49.0
mercator,2022-03-09,slivov pekmez Podravka,,29.0
mercator,2022-03-09,jagode pakirane po,,49.0
mercator,2022-03-09,cvetača,,49.0
mercator,2022-03-10,Mercator akcija,,20.0
mercator,2022-03-10,Mercator akcija,,20.0
spar,2022-03-15,piščančja krila,,99.0
spar,2022-03-15,limone,,99.0
spar,2022-03-15,piščančja krila,,99.0
spar,2022-03-15,limone,,99.0
lidl,2022-03-16,čevapčiči Meso Kamnik,,39.0
lidl,2022-03-16,piščančji medaljoni Pivka,,79.0
lidl,2022-03-16,file puranjih prsi,,99.0
lidl,2022-03-16,goveje meso za golaž,,19.0
lidl,2022-03-16,svinjski steaki,,19.0
lidl,2022-03-16,svinjski kotleti,,59.0
lidl,2022-03-16,trojni narezek,,99.0
lidl,2022-03-16,sir Gavda,,49.0
lidl,2022-03-16,beljakovinska sadna skuta,,85.0
lidl,2022-03-16,smetana za stepanje Mu Cuisine,,19.0
lidl,2022-03-16,file aljaškega polaka,,15.0
lidl,2022-03-16,štručka s sirom,,77.0
lidl,2022-03-16,čajna klobasa,,49.0
lidl,2022-03-16,Activia XXL,,99.0
lidl,2022-03-16,čevapčiči Meso Kamnik,,39.0
lidl,2022-03-16,piščančji medaljoni Pivka,,79.0
lidl,2022-03-16,file puranjih prsi,,99.0
lidl,2022-03-16,goveje meso za golaž,,19.0
lidl,2022-03-16,svinjski steaki,,19.0
lidl,2022-03-16,svinjski kotleti,,59.0
lidl,2022-03-16,trojni narezek,,99.0
lidl,2022-03-16,sir Gavda,,49.0
lidl,2022-03-16,beljakovinska sadna skuta,,85.0
lidl,2022-03-16,smetana za stepanje Mu Cuisine,,19.0
lidl,2022-03-16,file aljaškega polaka,,15.0
lidl,2022-03-16,štručka s sirom,,77.0
lidl,2022-03-16,čajna klobasa,,49.0
lidl,2022-03-16,Activia XXL,,99.0
mercator,2022-03-16,ragu Podravka,,79.0
mercator,2022-03-16,sladkor ob nakupu,,79.0
mercator,2022-03-16,kava Barcaffe,,19.0
mercator,2022-03-16,flips Pom Bar,,59.0
mercator,2022-03-16,pivo Heineken,,35.0
mercator,2022-03-16,nektar Bravo,,29.0
mercator,2022-03-16,čebula,,15.0
mercator,2022-03-16,pomaranče,,79.0
mercator,2022-03-16,ragu Podravka,,79.0
mercator,2022-03-16,sladkor ob nakupu,,79.0
mercator,2022-03-16,kava Barcaffe,,19.0
mercator,2022-03-16,flips Pom Bar,,59.0
mercator,2022-03-16,pivo Heineken,,35.0
mercator,2022-03-16,nektar Bravo,,29.0
mercator,2022-03-16,čebula,,15.0
mercator,2022-03-16,pomaranče,,79.0
mercator,2022-03-17,Mercator akcija,,20.0
