ID;Store;Date;Price (€);Product Name;Product Name Cleaned;Product Name Grouped
2264;Mercator;2024-03-16;0.65;Voda jamnica gazirana 15l;Voda jamnica gazirana;Voda jamnica
2265;Mercator;2024-03-16;2.99;Papirnate brisče natur 2 slojno jumbo;Papirnate brisče natur 2 slojno jumbo;Papirnate brisče natur 2 slojno jumbo
2267;Spar;2024-03-16;4.99;Piščančji file 1kg;Piščančji file;Piščančji file
2268;Eurospin;2024-03-16;1.29;Kiselo zelje 1kg;Kiselo zelje;Kislo zelje
2269;Eurospin;2024-03-16;1.69;Polnomastni sadni jogurt mešani okusi 8 x 125g;Polnomastni sadni jogurt mešani okusi 8 x;Bio sadni jogurt
2270;Eurospin;2024-03-16;1.19;Keksi s kokosom brez glutena 250g;Keksi s kokosom brez glutena;Keksi s kokosom brez glutena
2271;Eurospin;2024-03-16;0.99;Tekočina za odmaševanje odtokov dexal 1l;Tekočina odmaševanje odtokov dexal;Tekočina odmaševanje odtokov
2274;Lidl;2024-03-16;5.99;Odojek v kosih 1kg;Odojek v kosih;Odojek
2275;Lidl;2024-03-16;3.99;Sir trapist v kosu 700g;Sir trapist v kosu;Sir trapist
2276;Lidl;2024-03-16;0.99;Tunina pašteta argeta 95g;Tunina pašteta argeta;Tunina eva
2277;Lidl;2024-03-16;1.39;Svaljki / vlivanci 500g;Svaljki / vlivanci;Svaljki/vlivanci
2278;Lidl;2024-03-16;1.59;Cmoki s slivovim polnilom 1kg;Cmoki s slivovim polnilom;Cmoki
2279;Lidl;2024-03-16;1.69;Petit keksi tastino 1kg;Petit keksi tastino;Petit keksi tastino
2280;Lidl;2024-03-16;1.69;Belo grozdje 500g;Belo grozdje;Belo grozdje
2281;Lidl;2024-03-16;2.49;Angleška pelargonija kos;Angleška pelargonija kos;Dišeča pelargonija
2286;Hofer;2024-03-16;5.99;Primorska domača salama 500g;Primorska domača salama;Košaki domača salama
2287;Hofer;2024-03-16;0.89;Majoneza 165g;Majoneza;Majoneza
2288;Hofer;2024-03-16;2.69;Sir roblek 300g;Sir roblek;Sir roblek
2289;Hofer;2024-03-16;1.89;Skuta brez laktoze 500g;Skuta brez laktoze;Sir brez laktoze
2290;Hofer;2024-03-16;2.79;Piščančja posebna klobasa 1kg;Piščančja posebna klobasa;Ptujska posebna
2291;Hofer;2024-03-16;1.29;Šampinjoni 500g;Šampinjoni;Šampinjoni
2292;Hofer;2024-03-16;0.99;Medena melona 1kg;Medena melona;Medena melona
2293;Hofer;2024-03-16;1.79;Grajska salama 100g;Grajska salama;Čajna
2294;Hofer;2024-03-16;5.99;Meso za juho 1kg;Meso juho;Meso juho
2295;Hofer;2024-03-16;1.29;Slanina narezek 150g;Slanina narezek;Mešani narezek
2296;Hofer;2024-03-16;3.29;Začinjen svinjski steak 500g;Začinjen svinjski steak;Začinjen svinjski steak
2297;Hofer;2024-03-16;2.19;Cviček ptp 1l;Cviček ptp;Cviček
2298;Hofer;2024-03-16;3.79;Sveži piščančji file 500g;Sveži piščančji file;Sveži piščančji file
2299;Hofer;2024-03-16;2.39;Veganski lečin tatarc 250g;Veganski lečin tatarc;Veganski lečin tatarc
2300;Hofer;2024-03-16;1.99;Grdobice 100g;Grdobice;Grdobice
2301;Hofer;2024-03-16;1.39;Čips 6 x 25g;Čips 6 x;Čips
2302;Hofer;2024-03-16;1.19;Velikonočne lizike 10 x 15g;Velikonočne lizike 10 x;Velikonočne lizike 10 x
2303;Hofer;2024-03-16;2.29;Kremni smetanov puding 500g;Kremni smetanov puding;Kremni smetanov puding
2304;Hofer;2024-03-16;0.55;Ledeni čaj 15l;Ledeni čaj;Ledeni čaj
2305;Hofer;2024-03-16;2.09;Magnezij direkt 20 vrečk;Magnezij direkt 20 vrečk;Magnezij direkt 20 vrečk
2306;Hofer;2024-03-16;0.49;Donut s kakavovim polnilom 67g;Donut s kakavovim polnilom;Krof s kakavovim polnilom
2307;Hofer;2024-03-16;5.49;Piščančji grill krožnik 1kg;Piščančji grill krožnik;Piščančji krožnik
2308;Hofer;2024-03-16;0.23;Baby kruhek 60g;Baby kruhek;Baby kruhek
2309;Hofer;2024-03-16;3.19;Puranje mleto meso 500g;Puranje mleto meso;Puranje meso juho
2311;Hofer;2024-03-16;5.49;Svinjski vrat brez kosti 1kg;Svinjski vrat brez kosti;Svinjski file
2312;Hofer;2024-03-16;7.99;Orada 720g;Orada;Orada
2313;Hofer;2024-03-16;7.49;Bio lososov file 200g;Bio lososov file;Bio lososv file
2314;Spar;2024-03-09;2.99;Šopki od;Šopki od;Šopki od
2316;Mercator;2024-03-09;2.99;Sveži piščanec 1kg;Sveži piščanec;Sveži piščanec
2317;Mercator;2024-03-09;2.49;Jagode pakirane 500g;Jagode pakirane;Jagode
2318;Mercator;2024-03-09;3.99;Izbrane bonboniere lindt lindor več vrst;Izbrane bonboniere lindt lindor več vrst;Izbrane bonboniere lindt lindor več vrst
2319;Mercator;2024-03-09;1.69;Čipsi pringles 165g;Čipsi pringles;Pringles čips
2320;Eurospin;2024-03-09;3.99;Rumena čebula pakirana 5kg;Rumena čebula;Rumena čebula
2321;Eurospin;2024-03-09;1.29;Ementalec ribani 200g;Ementalec ribani;Ementalec ribani
2322;Eurospin;2024-03-09;2.59;Tunina v oljčnem olju 4 x 80g;Tunina v oljčnem olju 4 x;Tunina v olju
2323;Eurospin;2024-03-09;1.79;Papirnate brisače 2 slojne 400 lističev;Papirnate brisače 2 slojne 400 lističev;Papirnate brisače
2326;Lidl;2024-03-09;3.99;Sveži piščanec gran gala 1kg;Sveži piščanec gran gala;Sveži piščanec gran gala
2327;Lidl;2024-03-09;0.79;Maslena zelenjava freshona 300g;Maslena zelenjava freshona;Maslena zelenjava freshona
2328;Lidl;2024-03-09;1.59;Divjačinska ali domača suha salama 90g;Divjačinska ali domača suha salama;Kmečka suha salama
2329;Lidl;2024-03-09;3.79;Cvetlični med 900g;Cvetlični med;Cvetlični med
2330;Lidl;2024-03-09;1.09;Solatni srčki 3 kosi;Solatni srčki 3 kosi;Solatni srčki
2331;Lidl;2024-03-09;2.99;Sensodyne zobna krema 75ml;Sensodyne zobna krema;Sensodyne zobna krema
2333;Lidl;2024-03-09;6.99;Ženska žametna bluzna obleka;Ženska žametna bluzna obleka;Ženska bluza
2334;Lidl;2024-03-09;1.89;Milka čokolada več vrst 250 – 300g;Milka čokolada več vrst 250 –;Milka čokolada več vrt 250 –
2336;Hofer;2024-03-09;1.5;Bio pomaranče 1kg;Bio pomaranče;Sok pomaranče
2337;Hofer;2024-03-09;1.5;Piščančji krožnik za juho 380g;Piščančji krožnik juho;Piščančji krožnik
2338;Hofer;2024-03-09;2.5;Pečenice 420g;Pečenice;Pečenice
2339;Hofer;2024-03-09;1.5;Velikonočni zajček;Velikonočni zajček;Velikonočni zajček
2340;Hofer;2024-03-09;0.5;Guacamole 150g;Guacamole;Guacamole
2341;Hofer;2024-03-09;0.5;Jogurt z dodatki 135 / 131g;Jogurt z dodatki 135 /;Jogurt z dodatki
2342;Hofer;2024-03-09;1.5;Bio džem 320g;Bio džem;Bio džem
2343;Hofer;2024-03-09;0.5;Francoski rogljiček 85g;Francoski rogljiček;Francoski rogljič
2344;Hofer;2024-03-09;4.29;Lovke orjaškega lignja kos;Lovke orjaškega lignja kos;Lovke orašjega lignja
2345;Hofer;2024-03-09;6.49;Čevapčiči 1100g;Čevapčiči;Čevapčiči
2346;Hofer;2024-03-09;2.5;Hrenovke v naravnem ovoju 400g;Hrenovke v naravnem ovoju;Hrenovke v naravnem ovoju
2347;Hofer;2024-03-09;2.99;Piščančje mleto meso 400g;Piščančje mleto meso;Piščančje mleto meso
2348;Hofer;2024-03-09;4.99;Gurmanska pečenka 600g;Gurmanska pečenka;Gurmanska pečenka
2351;Lidl;02.03.2024..;0.99;Dulano schwarzwaldska šunka 100g;Dulano schwarzwaldska šunka;Schwarwaldska šunka
2352;Lidl;02.03.2024..;3.49;Podravka sojini polpeti 400g;Podravka sojini polpeti;Podravka sojini polpeti
2353;Lidl;02.03.2024..;3.19;Danone actimel več vrst 10 x 100g;Danone actimel več vrst 10 x;Danone actimel
2354;Lidl;02.03.2024..;4.75;Nesquik kakav 800g;Nesquik kakav;Nesquik
2355;Lidl;02.03.2024..;1.69;Bref wc obepanka power aktiv 4 x 50g;Bref wc obepanka power aktiv 4 x;Bref wc obešanka power aktiv 4x
2356;Lidl;02.03.2024..;1.59;Pomelo kos;Pomelo kos;Pomelo
2360;Lidl;02.03.2024..;1.99;Mibona mascarpone 500g;Mibona mascarpone;Mibona mascarpone
2361;Lidl;02.03.2024..;6.99;Kombinezon za malčke;Kombinezon malčke;Kombinezon
2362;Mercator;2024-03-02;2.99;Mesnica piščančje peruti 1kg;Mesnica piščančje peruti;Xxl piščančje peruti
2363;Mercator;2024-03-02;1.69;Šampinjoni 500g;Šampinjoni;Šampinjoni
2364;Mercator;2024-03-02;6.99;Sir ementaler cepparo trdi 45m.m.;Sir ementaler cepparo trdi 45m.m.;Kruh ementaler
2365;Mercator;2024-03-02;4.99;Toaletni papir paloma delux 16 kosov;Toaletni papir paloma delux 16 kosov;Toaletni papir
2366;Eurospin;2024-03-02;6.99;Rumeni krompir pakiran 10kg;Rumeni krompir;Rumeni krompir
2367;Eurospin;2024-03-02;0.85;Puranja pečenka rezine 100g;Puranja pečenka rezine;Puranja pečenka rezine
2368;Eurospin;2024-03-02;1.45;Keksi frollini s čokoladnimi kapljicami 700g;Keksi frollini s čokoladnimi kapljicami;Keksi frolini
2369;Eurospin;2024-03-02;0.99;Puertosol nektar multivitamib 15l;Puertosol nektar multivitamib;Puertosol nektar multivitamib
2372;Hofer;2024-03-02;0.95;Kruh korenina 300g;Kruh korenina;Kruh korenina
2373;Hofer;2024-03-02;1.79;Klobasa za kuhanje 350g;Klobasa kuhanje;Klobasa kuhanje
2374;Hofer;2024-03-02;1.59;Prosena kaša 1kg;Prosena kaša;Prosena kaša
2375;Hofer;2024-03-02;1.79;Jadranske sardele 1kg;Jadranske sardele;Jadranske sardele
2376;Hofer;2024-03-02;1.59;Narezek španskih salam 100g;Narezek španskih salam;Narezek treh salam
2377;Hofer;2024-03-02;1.59;Avokado 500g;Avokado;Avokado
2378;Hofer;2024-03-02;1.99;Rdeča paprika 1kg;Rdeča paprika;Rdeča paprika
2379;Hofer;2024-03-02;3.49;Piščančji file in file stegen 400g;Piščančji file in file stegen;Piščančji file in file stegen
2380;Hofer;2024-03-02;2.69;Cabarnet sauvignon shiraz 075l;Cabarnet sauvignon shiraz;Vino sauvignon
2381;Hofer;2024-03-02;5.49;Pripravek iz mletega mešanega mesa 1kg;Pripravek iz mletega mešanega mesa;Pripravek miške
2382;Hofer;2024-03-02;1.79;Nero d’avola 075l;Nero d’avola;Nero d’avola
2383;Hofer;2024-03-02;7.49;Svinjski file 1kg;Svinjski file;Svinjski file
2384;Hofer;2024-03-02;0.45;Francoski rogljiček 85g;Francoski rogljiček;Francoski rogljič
2385;Hofer;2024-03-02;7.79;Čokoladni vaflji 364g;Čokoladni vaflji;Čokoladni krof
2386;Hofer;2024-03-02;1.19;Mlečna rezina kakav ali med 180g / 168g;Mlečna rezina kakav ali med /;Mlečna rezina
2387;Hofer;2024-03-02;0.49;Športski napitek 05l;Športski napitek;Šporni napitek
2388;Hofer;2024-03-02;0.55;Šumeče tablete 20 tablet;Šumeče tablete 20 tablet;Šumeče tablete
2389;Hofer;2024-03-02;1.69;Bio kompot iz divljih brusnic 40g;Bio kompot iz divljih brusnic;Bio kompot iz divljih brusnic
2390;Hofer;2024-03-02;0.89;Premium smoothie 250ml;Premium smoothie;Premium smoothie
2391;Hofer;2024-03-02;1.69;Irsko maslo 250g;Irsko maslo;Irsko maslo
2392;Hofer;2024-03-02;1.19;Sirne rezine figure 100g;Sirne rezine figure;Sirne rezine figure
2393;Hofer;2024-03-02;6.49;File postrvi beli ali rdeči 400g;File postrvi beli ali rdeči;File postrvi
